##
#  cooling data, log Lamnda, ergs/cm^3/s, = L/n^2,  where n is the total number of particles.  
#
# Format 3
#
# Cooling file formats:
# Format = 0 -> 2 columns: basic total cooling
# 		log(t)  log(total)
# Format = 1 -> 5 columns: cooling components
# 		log(t)  log(total)  log(atomic) log(H2) log(CO)
# Format = 2 -> 7 columns:  cooling components + mu and gamma
# 		log(t)  log(total)  log(atomic) log(H2) log(CO) mu  gamma
# Format = 3 -> 10 columns: 2 plus H ionisation fractions
# 		log(t)  log(total)  log(atomic) log(H2) log(CO) mu  gamma fH2 fHI fHII
# Format = 4 -> 4 columns: total and derivatives  must be computed from components and local composition
#           for use when ion fractions are computed (NEQIONISATION),
#           mu and gamma computed too, and each component needs to be multiplied by the 
#           appropriate species fractions to get the correct cooling.  
#  		ie atomic x (fHI+fHII)^2
#  		ie molecular components x (fH2 * abundance wrt H2 )^2 
#           total = atomic*(fH1+fHII)^2 + H2*fH2^2 + CO*fH2^2
# 		log(t)  log(atomic) log(H2) log(CO)
# Format = 5 -> 13 columns: 3 plus xray cooling fractions
# 		log(t)  log(total)  log(atomic) log(H2) log(CO) mu  gamma fH2 fHI fHII fxr fsxr fhxr
#
#######
#   Abundances relative to solar ref.
#
#   for He use:			 He/H = 0.0737+0.024*Z/Z_sol
#
#   For Secondary elements  use                  
#	log{N/H}=log[1.1e-5*Z/Z_sol +4.9e-5*(Z/Z_sol)^2]  (Groves et al. ApJ, 2004)
#	log{C/H}=log[6.0e-5*Z/Z_sol +2.0e-4*(z/Z_sol)^2]  (Garnett et al. 1999, ApJ, 513, 168)
#
#   Solar Ref: Asplund, Grevesse & Sauval 2005, ASP Conf. Ser. 336 eds T.G. Barnes & F.N. Bash
#
#######
Solar x 1.0 NEQ Atomic Cooling and EOS, Format 3
3         
663         
4.854757E+00 -2.235914E+01 -2.235914E+01 -6.000000E+01 -6.000000E+01 6.194420E-01 1.666667E+00 0.000000E+00 4.678404E-05 9.999530E-01
4.868166E+00 -2.234574E+01 -2.234574E+01 -6.000000E+01 -6.000000E+01 6.192610E-01 1.666667E+00 0.000000E+00 4.202681E-05 9.999580E-01
4.881580E+00 -2.233272E+01 -2.233272E+01 -6.000000E+01 -6.000000E+01 6.190860E-01 1.666667E+00 0.000000E+00 3.783034E-05 9.999620E-01
4.894999E+00 -2.231973E+01 -2.231973E+01 -6.000000E+01 -6.000000E+01 6.189150E-01 1.666667E+00 0.000000E+00 3.411977E-05 9.999660E-01
4.908423E+00 -2.230691E+01 -2.230691E+01 -6.000000E+01 -6.000000E+01 6.187500E-01 1.666667E+00 0.000000E+00 3.083095E-05 9.999690E-01
4.921857E+00 -2.229416E+01 -2.229416E+01 -6.000000E+01 -6.000000E+01 6.185980E-01 1.666667E+00 0.000000E+00 2.790899E-05 9.999720E-01
4.935303E+00 -2.228147E+01 -2.228147E+01 -6.000000E+01 -6.000000E+01 6.184590E-01 1.666667E+00 0.000000E+00 2.530780E-05 9.999750E-01
4.948760E+00 -2.226904E+01 -2.226904E+01 -6.000000E+01 -6.000000E+01 6.183250E-01 1.666667E+00 0.000000E+00 2.298779E-05 9.999770E-01
4.962228E+00 -2.225685E+01 -2.225685E+01 -6.000000E+01 -6.000000E+01 6.182000E-01 1.666667E+00 0.000000E+00 2.091505E-05 9.999790E-01
4.975700E+00 -2.224493E+01 -2.224493E+01 -6.000000E+01 -6.000000E+01 6.180840E-01 1.666667E+00 0.000000E+00 1.906922E-05 9.999810E-01
4.989169E+00 -2.223281E+01 -2.223281E+01 -6.000000E+01 -6.000000E+01 6.179750E-01 1.666667E+00 0.000000E+00 1.741453E-05 9.999830E-01
5.002650E+00 -2.222065E+01 -2.222065E+01 -6.000000E+01 -6.000000E+01 6.178730E-01 1.666667E+00 0.000000E+00 1.591911E-05 9.999840E-01
5.016151E+00 -2.220905E+01 -2.220905E+01 -6.000000E+01 -6.000000E+01 6.177800E-01 1.666667E+00 0.000000E+00 1.457281E-05 9.999850E-01
5.029672E+00 -2.219793E+01 -2.219793E+01 -6.000000E+01 -6.000000E+01 6.176920E-01 1.666667E+00 0.000000E+00 1.335880E-05 9.999870E-01
5.043209E+00 -2.218735E+01 -2.218735E+01 -6.000000E+01 -6.000000E+01 6.176110E-01 1.666667E+00 0.000000E+00 1.226235E-05 9.999880E-01
5.056764E+00 -2.217730E+01 -2.217730E+01 -6.000000E+01 -6.000000E+01 6.175360E-01 1.666667E+00 0.000000E+00 1.127050E-05 9.999890E-01
5.070337E+00 -2.216786E+01 -2.216786E+01 -6.000000E+01 -6.000000E+01 6.174660E-01 1.666667E+00 0.000000E+00 1.037193E-05 9.999900E-01
5.083932E+00 -2.215905E+01 -2.215905E+01 -6.000000E+01 -6.000000E+01 6.174020E-01 1.666667E+00 0.000000E+00 9.556696E-06 9.999900E-01
5.097549E+00 -2.215089E+01 -2.215089E+01 -6.000000E+01 -6.000000E+01 6.173430E-01 1.666667E+00 0.000000E+00 8.816040E-06 9.999910E-01
5.111182E+00 -2.214341E+01 -2.214341E+01 -6.000000E+01 -6.000000E+01 6.172880E-01 1.666667E+00 0.000000E+00 8.142231E-06 9.999920E-01
5.124837E+00 -2.213659E+01 -2.213659E+01 -6.000000E+01 -6.000000E+01 6.172390E-01 1.666667E+00 0.000000E+00 7.528403E-06 9.999920E-01
5.138514E+00 -2.213048E+01 -2.213048E+01 -6.000000E+01 -6.000000E+01 6.171930E-01 1.666667E+00 0.000000E+00 6.968461E-06 9.999930E-01
5.152215E+00 -2.212513E+01 -2.212513E+01 -6.000000E+01 -6.000000E+01 6.171510E-01 1.666667E+00 0.000000E+00 6.457013E-06 9.999940E-01
5.165935E+00 -2.212055E+01 -2.212055E+01 -6.000000E+01 -6.000000E+01 6.171130E-01 1.666667E+00 0.000000E+00 5.989278E-06 9.999940E-01
5.179678E+00 -2.211678E+01 -2.211678E+01 -6.000000E+01 -6.000000E+01 6.170770E-01 1.666667E+00 0.000000E+00 5.561014E-06 9.999940E-01
5.193445E+00 -2.211385E+01 -2.211385E+01 -6.000000E+01 -6.000000E+01 6.170450E-01 1.666667E+00 0.000000E+00 5.169066E-06 9.999950E-01
5.207236E+00 -2.211170E+01 -2.211170E+01 -6.000000E+01 -6.000000E+01 6.170150E-01 1.666667E+00 0.000000E+00 4.809322E-06 9.999950E-01
5.221049E+00 -2.211040E+01 -2.211040E+01 -6.000000E+01 -6.000000E+01 6.169870E-01 1.666667E+00 0.000000E+00 4.478115E-06 9.999960E-01
5.234889E+00 -2.211002E+01 -2.211002E+01 -6.000000E+01 -6.000000E+01 6.169620E-01 1.666667E+00 0.000000E+00 4.173448E-06 9.999960E-01
5.248755E+00 -2.211054E+01 -2.211054E+01 -6.000000E+01 -6.000000E+01 6.169370E-01 1.666667E+00 0.000000E+00 3.892898E-06 9.999960E-01
5.262646E+00 -2.211198E+01 -2.211198E+01 -6.000000E+01 -6.000000E+01 6.169150E-01 1.666667E+00 0.000000E+00 3.634285E-06 9.999960E-01
5.276561E+00 -2.211434E+01 -2.211434E+01 -6.000000E+01 -6.000000E+01 6.168930E-01 1.666667E+00 0.000000E+00 3.395643E-06 9.999970E-01
5.290504E+00 -2.211765E+01 -2.211765E+01 -6.000000E+01 -6.000000E+01 6.168730E-01 1.666667E+00 0.000000E+00 3.175214E-06 9.999970E-01
5.304475E+00 -2.212192E+01 -2.212192E+01 -6.000000E+01 -6.000000E+01 6.168540E-01 1.666667E+00 0.000000E+00 2.971404E-06 9.999970E-01
5.318472E+00 -2.212709E+01 -2.212709E+01 -6.000000E+01 -6.000000E+01 6.168360E-01 1.666667E+00 0.000000E+00 2.782750E-06 9.999970E-01
5.332503E+00 -2.213335E+01 -2.213335E+01 -6.000000E+01 -6.000000E+01 6.168180E-01 1.666667E+00 0.000000E+00 2.607943E-06 9.999970E-01
5.346564E+00 -2.214073E+01 -2.214073E+01 -6.000000E+01 -6.000000E+01 6.168010E-01 1.666667E+00 0.000000E+00 2.445827E-06 9.999980E-01
5.360658E+00 -2.214917E+01 -2.214917E+01 -6.000000E+01 -6.000000E+01 6.167850E-01 1.666667E+00 0.000000E+00 2.295347E-06 9.999980E-01
5.374785E+00 -2.215869E+01 -2.215869E+01 -6.000000E+01 -6.000000E+01 6.167690E-01 1.666667E+00 0.000000E+00 2.155542E-06 9.999980E-01
5.388948E+00 -2.216933E+01 -2.216933E+01 -6.000000E+01 -6.000000E+01 6.167540E-01 1.666667E+00 0.000000E+00 2.025545E-06 9.999980E-01
5.403143E+00 -2.218108E+01 -2.218108E+01 -6.000000E+01 -6.000000E+01 6.167390E-01 1.666667E+00 0.000000E+00 1.904572E-06 9.999980E-01
5.417374E+00 -2.219393E+01 -2.219393E+01 -6.000000E+01 -6.000000E+01 6.167250E-01 1.666667E+00 0.000000E+00 1.791923E-06 9.999980E-01
5.431636E+00 -2.220783E+01 -2.220783E+01 -6.000000E+01 -6.000000E+01 6.167110E-01 1.666667E+00 0.000000E+00 1.686965E-06 9.999980E-01
5.445925E+00 -2.222268E+01 -2.222268E+01 -6.000000E+01 -6.000000E+01 6.166980E-01 1.666667E+00 0.000000E+00 1.589133E-06 9.999980E-01
5.460235E+00 -2.223816E+01 -2.223816E+01 -6.000000E+01 -6.000000E+01 6.166860E-01 1.666667E+00 0.000000E+00 1.497913E-06 9.999990E-01
5.474559E+00 -2.225444E+01 -2.225444E+01 -6.000000E+01 -6.000000E+01 6.166740E-01 1.666667E+00 0.000000E+00 1.412830E-06 9.999990E-01
5.488890E+00 -2.227107E+01 -2.227107E+01 -6.000000E+01 -6.000000E+01 6.166630E-01 1.666667E+00 0.000000E+00 1.333461E-06 9.999990E-01
5.503214E+00 -2.228776E+01 -2.228776E+01 -6.000000E+01 -6.000000E+01 6.166520E-01 1.666667E+00 0.000000E+00 1.259422E-06 9.999990E-01
5.517522E+00 -2.230416E+01 -2.230416E+01 -6.000000E+01 -6.000000E+01 6.166420E-01 1.666667E+00 0.000000E+00 1.190348E-06 9.999990E-01
5.531799E+00 -2.231995E+01 -2.231995E+01 -6.000000E+01 -6.000000E+01 6.166320E-01 1.666667E+00 0.000000E+00 1.125896E-06 9.999990E-01
5.546039E+00 -2.233481E+01 -2.233481E+01 -6.000000E+01 -6.000000E+01 6.166220E-01 1.666667E+00 0.000000E+00 1.065735E-06 9.999990E-01
5.560232E+00 -2.234852E+01 -2.234852E+01 -6.000000E+01 -6.000000E+01 6.166130E-01 1.666667E+00 0.000000E+00 1.009551E-06 9.999990E-01
5.574375E+00 -2.236089E+01 -2.236089E+01 -6.000000E+01 -6.000000E+01 6.166040E-01 1.666667E+00 0.000000E+00 9.570422E-07 9.999990E-01
5.588467E+00 -2.237185E+01 -2.237185E+01 -6.000000E+01 -6.000000E+01 6.165960E-01 1.666667E+00 0.000000E+00 9.079210E-07 9.999990E-01
5.602509E+00 -2.238143E+01 -2.238143E+01 -6.000000E+01 -6.000000E+01 6.165870E-01 1.666667E+00 0.000000E+00 8.619165E-07 9.999990E-01
5.616508E+00 -2.238974E+01 -2.238974E+01 -6.000000E+01 -6.000000E+01 6.165790E-01 1.666667E+00 0.000000E+00 8.187741E-07 9.999990E-01
5.630471E+00 -2.239696E+01 -2.239696E+01 -6.000000E+01 -6.000000E+01 6.165710E-01 1.666667E+00 0.000000E+00 7.782560E-07 9.999990E-01
5.644410E+00 -2.240340E+01 -2.240340E+01 -6.000000E+01 -6.000000E+01 6.165630E-01 1.666667E+00 0.000000E+00 7.401449E-07 9.999990E-01
5.658335E+00 -2.240937E+01 -2.240937E+01 -6.000000E+01 -6.000000E+01 6.165540E-01 1.666667E+00 0.000000E+00 7.042433E-07 9.999990E-01
5.672260E+00 -2.241522E+01 -2.241522E+01 -6.000000E+01 -6.000000E+01 6.165460E-01 1.666667E+00 0.000000E+00 6.703717E-07 9.999990E-01
5.686195E+00 -2.242134E+01 -2.242134E+01 -6.000000E+01 -6.000000E+01 6.165370E-01 1.666667E+00 0.000000E+00 6.383695E-07 9.999990E-01
5.700156E+00 -2.242810E+01 -2.242810E+01 -6.000000E+01 -6.000000E+01 6.165280E-01 1.666667E+00 0.000000E+00 6.080911E-07 9.999990E-01
5.714154E+00 -2.243583E+01 -2.243583E+01 -6.000000E+01 -6.000000E+01 6.165190E-01 1.666667E+00 0.000000E+00 5.794020E-07 9.999990E-01
5.728206E+00 -2.244500E+01 -2.244500E+01 -6.000000E+01 -6.000000E+01 6.165100E-01 1.666667E+00 0.000000E+00 5.521866E-07 9.999990E-01
5.742320E+00 -2.245600E+01 -2.245600E+01 -6.000000E+01 -6.000000E+01 6.165010E-01 1.666667E+00 0.000000E+00 5.263513E-07 9.999990E-01
5.756498E+00 -2.246888E+01 -2.246888E+01 -6.000000E+01 -6.000000E+01 6.164910E-01 1.666667E+00 0.000000E+00 5.018155E-07 9.999990E-01
5.770742E+00 -2.248375E+01 -2.248375E+01 -6.000000E+01 -6.000000E+01 6.164820E-01 1.666667E+00 0.000000E+00 4.785106E-07 1.000000E+00
5.785046E+00 -2.250055E+01 -2.250055E+01 -6.000000E+01 -6.000000E+01 6.164720E-01 1.666667E+00 0.000000E+00 4.563816E-07 1.000000E+00
5.799400E+00 -2.251902E+01 -2.251902E+01 -6.000000E+01 -6.000000E+01 6.164620E-01 1.666667E+00 0.000000E+00 4.353851E-07 1.000000E+00
5.813783E+00 -2.253870E+01 -2.253870E+01 -6.000000E+01 -6.000000E+01 6.164520E-01 1.666667E+00 0.000000E+00 4.154855E-07 1.000000E+00
5.828171E+00 -2.255896E+01 -2.255896E+01 -6.000000E+01 -6.000000E+01 6.164430E-01 1.666667E+00 0.000000E+00 3.966500E-07 1.000000E+00
5.842537E+00 -2.257901E+01 -2.257901E+01 -6.000000E+01 -6.000000E+01 6.164330E-01 1.666667E+00 0.000000E+00 3.788433E-07 1.000000E+00
5.856857E+00 -2.259811E+01 -2.259811E+01 -6.000000E+01 -6.000000E+01 6.164230E-01 1.666667E+00 0.000000E+00 3.620235E-07 1.000000E+00
5.871112E+00 -2.261563E+01 -2.261563E+01 -6.000000E+01 -6.000000E+01 6.164140E-01 1.666667E+00 0.000000E+00 3.461405E-07 1.000000E+00
5.885293E+00 -2.263114E+01 -2.263114E+01 -6.000000E+01 -6.000000E+01 6.164040E-01 1.666667E+00 0.000000E+00 3.311354E-07 1.000000E+00
5.899402E+00 -2.264455E+01 -2.264455E+01 -6.000000E+01 -6.000000E+01 6.163950E-01 1.666667E+00 0.000000E+00 3.169459E-07 1.000000E+00
5.913447E+00 -2.265602E+01 -2.265602E+01 -6.000000E+01 -6.000000E+01 6.163850E-01 1.666667E+00 0.000000E+00 3.035111E-07 1.000000E+00
5.927436E+00 -2.266580E+01 -2.266580E+01 -6.000000E+01 -6.000000E+01 6.163750E-01 1.666667E+00 0.000000E+00 2.907742E-07 1.000000E+00
5.941380E+00 -2.267417E+01 -2.267417E+01 -6.000000E+01 -6.000000E+01 6.163660E-01 1.666667E+00 0.000000E+00 2.786834E-07 1.000000E+00
5.955289E+00 -2.268143E+01 -2.268143E+01 -6.000000E+01 -6.000000E+01 6.163550E-01 1.666667E+00 0.000000E+00 2.671928E-07 1.000000E+00
5.969170E+00 -2.268791E+01 -2.268791E+01 -6.000000E+01 -6.000000E+01 6.163450E-01 1.666667E+00 0.000000E+00 2.562646E-07 1.000000E+00
5.983023E+00 -2.269368E+01 -2.269368E+01 -6.000000E+01 -6.000000E+01 6.163340E-01 1.666667E+00 0.000000E+00 2.458680E-07 1.000000E+00
5.996843E+00 -2.269861E+01 -2.269861E+01 -6.000000E+01 -6.000000E+01 6.163240E-01 1.666667E+00 0.000000E+00 2.359746E-07 1.000000E+00
6.010629E+00 -2.270264E+01 -2.270264E+01 -6.000000E+01 -6.000000E+01 6.163130E-01 1.666667E+00 0.000000E+00 2.265565E-07 1.000000E+00
6.024381E+00 -2.270570E+01 -2.270570E+01 -6.000000E+01 -6.000000E+01 6.163020E-01 1.666667E+00 0.000000E+00 2.175872E-07 1.000000E+00
6.038097E+00 -2.270784E+01 -2.270784E+01 -6.000000E+01 -6.000000E+01 6.162910E-01 1.666667E+00 0.000000E+00 2.090410E-07 1.000000E+00
6.051780E+00 -2.270903E+01 -2.270903E+01 -6.000000E+01 -6.000000E+01 6.162800E-01 1.666667E+00 0.000000E+00 2.008931E-07 1.000000E+00
6.065432E+00 -2.270933E+01 -2.270933E+01 -6.000000E+01 -6.000000E+01 6.162690E-01 1.666667E+00 0.000000E+00 1.931193E-07 1.000000E+00
6.079059E+00 -2.270890E+01 -2.270890E+01 -6.000000E+01 -6.000000E+01 6.162580E-01 1.666667E+00 0.000000E+00 1.856964E-07 1.000000E+00
6.092667E+00 -2.270789E+01 -2.270789E+01 -6.000000E+01 -6.000000E+01 6.162470E-01 1.666667E+00 0.000000E+00 1.786025E-07 1.000000E+00
6.106263E+00 -2.270653E+01 -2.270653E+01 -6.000000E+01 -6.000000E+01 6.162350E-01 1.666667E+00 0.000000E+00 1.718172E-07 1.000000E+00
6.119854E+00 -2.270498E+01 -2.270498E+01 -6.000000E+01 -6.000000E+01 6.162240E-01 1.666667E+00 0.000000E+00 1.653216E-07 1.000000E+00
6.133449E+00 -2.270348E+01 -2.270348E+01 -6.000000E+01 -6.000000E+01 6.162130E-01 1.666667E+00 0.000000E+00 1.590975E-07 1.000000E+00
6.147056E+00 -2.270225E+01 -2.270225E+01 -6.000000E+01 -6.000000E+01 6.162020E-01 1.666667E+00 0.000000E+00 1.531271E-07 1.000000E+00
6.160690E+00 -2.270165E+01 -2.270165E+01 -6.000000E+01 -6.000000E+01 6.161910E-01 1.666667E+00 0.000000E+00 1.473927E-07 1.000000E+00
6.174365E+00 -2.270210E+01 -2.270210E+01 -6.000000E+01 -6.000000E+01 6.161790E-01 1.666667E+00 0.000000E+00 1.418771E-07 1.000000E+00
6.188104E+00 -2.270411E+01 -2.270411E+01 -6.000000E+01 -6.000000E+01 6.161680E-01 1.666667E+00 0.000000E+00 1.365621E-07 1.000000E+00
6.201935E+00 -2.270839E+01 -2.270839E+01 -6.000000E+01 -6.000000E+01 6.161560E-01 1.666667E+00 0.000000E+00 1.314291E-07 1.000000E+00
6.215891E+00 -2.271586E+01 -2.271586E+01 -6.000000E+01 -6.000000E+01 6.161430E-01 1.666667E+00 0.000000E+00 1.264606E-07 1.000000E+00
6.230008E+00 -2.272753E+01 -2.272753E+01 -6.000000E+01 -6.000000E+01 6.161300E-01 1.666667E+00 0.000000E+00 1.216420E-07 1.000000E+00
6.244314E+00 -2.274429E+01 -2.274429E+01 -6.000000E+01 -6.000000E+01 6.161170E-01 1.666667E+00 0.000000E+00 1.169645E-07 1.000000E+00
6.258820E+00 -2.276675E+01 -2.276675E+01 -6.000000E+01 -6.000000E+01 6.161030E-01 1.666667E+00 0.000000E+00 1.124271E-07 1.000000E+00
6.273508E+00 -2.279472E+01 -2.279472E+01 -6.000000E+01 -6.000000E+01 6.160890E-01 1.666667E+00 0.000000E+00 1.080378E-07 1.000000E+00
6.288328E+00 -2.282713E+01 -2.282713E+01 -6.000000E+01 -6.000000E+01 6.160740E-01 1.666667E+00 0.000000E+00 1.038086E-07 1.000000E+00
6.303216E+00 -2.286218E+01 -2.286218E+01 -6.000000E+01 -6.000000E+01 6.160600E-01 1.666667E+00 0.000000E+00 9.975016E-08 1.000000E+00
6.318117E+00 -2.289810E+01 -2.289810E+01 -6.000000E+01 -6.000000E+01 6.160450E-01 1.666667E+00 0.000000E+00 9.586648E-08 1.000000E+00
6.332996E+00 -2.293361E+01 -2.293361E+01 -6.000000E+01 -6.000000E+01 6.160310E-01 1.666667E+00 0.000000E+00 9.215553E-08 1.000000E+00
6.347835E+00 -2.296799E+01 -2.296799E+01 -6.000000E+01 -6.000000E+01 6.160160E-01 1.666667E+00 0.000000E+00 8.861138E-08 1.000000E+00
6.362628E+00 -2.300100E+01 -2.300100E+01 -6.000000E+01 -6.000000E+01 6.160020E-01 1.666667E+00 0.000000E+00 8.522733E-08 1.000000E+00
6.377363E+00 -2.303242E+01 -2.303242E+01 -6.000000E+01 -6.000000E+01 6.159880E-01 1.666667E+00 0.000000E+00 8.199757E-08 1.000000E+00
6.392027E+00 -2.306189E+01 -2.306189E+01 -6.000000E+01 -6.000000E+01 6.159750E-01 1.666667E+00 0.000000E+00 7.891674E-08 1.000000E+00
6.406606E+00 -2.308899E+01 -2.308899E+01 -6.000000E+01 -6.000000E+01 6.159610E-01 1.666667E+00 0.000000E+00 7.597899E-08 1.000000E+00
6.421090E+00 -2.311333E+01 -2.311333E+01 -6.000000E+01 -6.000000E+01 6.159490E-01 1.666667E+00 0.000000E+00 7.317767E-08 1.000000E+00
6.435478E+00 -2.313486E+01 -2.313486E+01 -6.000000E+01 -6.000000E+01 6.159370E-01 1.666667E+00 0.000000E+00 7.050516E-08 1.000000E+00
6.449773E+00 -2.315346E+01 -2.315346E+01 -6.000000E+01 -6.000000E+01 6.159260E-01 1.666667E+00 0.000000E+00 6.795314E-08 1.000000E+00
6.463987E+00 -2.316952E+01 -2.316952E+01 -6.000000E+01 -6.000000E+01 6.159150E-01 1.666667E+00 0.000000E+00 6.551360E-08 1.000000E+00
6.478127E+00 -2.318328E+01 -2.318328E+01 -6.000000E+01 -6.000000E+01 6.159050E-01 1.666667E+00 0.000000E+00 6.317932E-08 1.000000E+00
6.492203E+00 -2.319498E+01 -2.319498E+01 -6.000000E+01 -6.000000E+01 6.158950E-01 1.666667E+00 0.000000E+00 6.094366E-08 1.000000E+00
6.506222E+00 -2.320493E+01 -2.320493E+01 -6.000000E+01 -6.000000E+01 6.158860E-01 1.666667E+00 0.000000E+00 5.880035E-08 1.000000E+00
6.520197E+00 -2.321328E+01 -2.321328E+01 -6.000000E+01 -6.000000E+01 6.158780E-01 1.666667E+00 0.000000E+00 5.674313E-08 1.000000E+00
6.534140E+00 -2.322059E+01 -2.322059E+01 -6.000000E+01 -6.000000E+01 6.158700E-01 1.666667E+00 0.000000E+00 5.476664E-08 1.000000E+00
6.548058E+00 -2.322717E+01 -2.322717E+01 -6.000000E+01 -6.000000E+01 6.158620E-01 1.666667E+00 0.000000E+00 5.286657E-08 1.000000E+00
6.561956E+00 -2.323316E+01 -2.323316E+01 -6.000000E+01 -6.000000E+01 6.158550E-01 1.666667E+00 0.000000E+00 5.103877E-08 1.000000E+00
6.575841E+00 -2.323879E+01 -2.323879E+01 -6.000000E+01 -6.000000E+01 6.158490E-01 1.666667E+00 0.000000E+00 4.927936E-08 1.000000E+00
6.589719E+00 -2.324424E+01 -2.324424E+01 -6.000000E+01 -6.000000E+01 6.158420E-01 1.666667E+00 0.000000E+00 4.758492E-08 1.000000E+00
6.603593E+00 -2.324971E+01 -2.324971E+01 -6.000000E+01 -6.000000E+01 6.158360E-01 1.666667E+00 0.000000E+00 4.595240E-08 1.000000E+00
6.617467E+00 -2.325532E+01 -2.325532E+01 -6.000000E+01 -6.000000E+01 6.158300E-01 1.666667E+00 0.000000E+00 4.437913E-08 1.000000E+00
6.631342E+00 -2.326113E+01 -2.326113E+01 -6.000000E+01 -6.000000E+01 6.158240E-01 1.666667E+00 0.000000E+00 4.286278E-08 1.000000E+00
6.645215E+00 -2.326717E+01 -2.326717E+01 -6.000000E+01 -6.000000E+01 6.158190E-01 1.666667E+00 0.000000E+00 4.140147E-08 1.000000E+00
6.659081E+00 -2.327336E+01 -2.327336E+01 -6.000000E+01 -6.000000E+01 6.158140E-01 1.666667E+00 0.000000E+00 3.999325E-08 1.000000E+00
6.672941E+00 -2.327933E+01 -2.327933E+01 -6.000000E+01 -6.000000E+01 6.158090E-01 1.666667E+00 0.000000E+00 3.863602E-08 1.000000E+00
6.686794E+00 -2.328571E+01 -2.328571E+01 -6.000000E+01 -6.000000E+01 6.158040E-01 1.666667E+00 0.000000E+00 3.732816E-08 1.000000E+00
6.700632E+00 -2.329200E+01 -2.329200E+01 -6.000000E+01 -6.000000E+01 6.157990E-01 1.666667E+00 0.000000E+00 3.606827E-08 1.000000E+00
6.714451E+00 -2.329803E+01 -2.329803E+01 -6.000000E+01 -6.000000E+01 6.157940E-01 1.666667E+00 0.000000E+00 3.485481E-08 1.000000E+00
6.728245E+00 -2.330366E+01 -2.330366E+01 -6.000000E+01 -6.000000E+01 6.157900E-01 1.666667E+00 0.000000E+00 3.368621E-08 1.000000E+00
6.742010E+00 -2.330879E+01 -2.330879E+01 -6.000000E+01 -6.000000E+01 6.157860E-01 1.666667E+00 0.000000E+00 3.256102E-08 1.000000E+00
6.755742E+00 -2.331322E+01 -2.331322E+01 -6.000000E+01 -6.000000E+01 6.157810E-01 1.666667E+00 0.000000E+00 3.147773E-08 1.000000E+00
6.769438E+00 -2.331680E+01 -2.331680E+01 -6.000000E+01 -6.000000E+01 6.157770E-01 1.666667E+00 0.000000E+00 3.043476E-08 1.000000E+00
6.783095E+00 -2.331948E+01 -2.331948E+01 -6.000000E+01 -6.000000E+01 6.157730E-01 1.666667E+00 0.000000E+00 2.943047E-08 1.000000E+00
6.796715E+00 -2.332118E+01 -2.332118E+01 -6.000000E+01 -6.000000E+01 6.157700E-01 1.666667E+00 0.000000E+00 2.846323E-08 1.000000E+00
6.810298E+00 -2.332190E+01 -2.332190E+01 -6.000000E+01 -6.000000E+01 6.157660E-01 1.666667E+00 0.000000E+00 2.753138E-08 1.000000E+00
6.823847E+00 -2.332165E+01 -2.332165E+01 -6.000000E+01 -6.000000E+01 6.157630E-01 1.666667E+00 0.000000E+00 2.663327E-08 1.000000E+00
6.837365E+00 -2.332054E+01 -2.332054E+01 -6.000000E+01 -6.000000E+01 6.157590E-01 1.666667E+00 0.000000E+00 2.576732E-08 1.000000E+00
6.850855E+00 -2.331865E+01 -2.331865E+01 -6.000000E+01 -6.000000E+01 6.157560E-01 1.666667E+00 0.000000E+00 2.493198E-08 1.000000E+00
6.864324E+00 -2.331591E+01 -2.331591E+01 -6.000000E+01 -6.000000E+01 6.157520E-01 1.666667E+00 0.000000E+00 2.412562E-08 1.000000E+00
6.877779E+00 -2.331290E+01 -2.331290E+01 -6.000000E+01 -6.000000E+01 6.157490E-01 1.666667E+00 0.000000E+00 2.334681E-08 1.000000E+00
6.891226E+00 -2.330958E+01 -2.330958E+01 -6.000000E+01 -6.000000E+01 6.157460E-01 1.666667E+00 0.000000E+00 2.259423E-08 1.000000E+00
6.904670E+00 -2.330615E+01 -2.330615E+01 -6.000000E+01 -6.000000E+01 6.157430E-01 1.666667E+00 0.000000E+00 2.186657E-08 1.000000E+00
6.918119E+00 -2.330279E+01 -2.330279E+01 -6.000000E+01 -6.000000E+01 6.157390E-01 1.666667E+00 0.000000E+00 2.116262E-08 1.000000E+00
6.931578E+00 -2.329971E+01 -2.329971E+01 -6.000000E+01 -6.000000E+01 6.157360E-01 1.666667E+00 0.000000E+00 2.048126E-08 1.000000E+00
6.945054E+00 -2.329710E+01 -2.329710E+01 -6.000000E+01 -6.000000E+01 6.157330E-01 1.666667E+00 0.000000E+00 1.982145E-08 1.000000E+00
6.958554E+00 -2.329517E+01 -2.329517E+01 -6.000000E+01 -6.000000E+01 6.157290E-01 1.666667E+00 0.000000E+00 1.918227E-08 1.000000E+00
6.972080E+00 -2.329404E+01 -2.329404E+01 -6.000000E+01 -6.000000E+01 6.157260E-01 1.666667E+00 0.000000E+00 1.856288E-08 1.000000E+00
6.985638E+00 -2.329388E+01 -2.329388E+01 -6.000000E+01 -6.000000E+01 6.157230E-01 1.666667E+00 0.000000E+00 1.796254E-08 1.000000E+00
6.999230E+00 -2.329477E+01 -2.329477E+01 -6.000000E+01 -6.000000E+01 6.157190E-01 1.666667E+00 0.000000E+00 1.738067E-08 1.000000E+00
